ticker,ticker-full,short-name,sector,industry,6-10--2025
IOT,IOT US Equity,SAMSARA INC-CL A,Information Technology,Software,41.94
VERX,VERX US Equity,VERTEX INC - A,Information Technology,Software,38.09
BOX,BOX US Equity,BOX INC- CLASS A,Information Technology,Software,36.46
KVYO,KVYO US Equity,KLAVIYO INC-A,Information Technology,Software,34.03
EXOD,EXOD US Equity,EXODUS MOVEMEN-A,Information Technology,Software,33.75
RAMP,RAMP US Equity,LIVERAMP HOLDING,Information Technology,Software,33.48
TENB,TENB US Equity,TENABLE HOLDINGS,Information Technology,Software,32.4
APPN,APPN US Equity,APPIAN CORP-A,Information Technology,Software,31.45
CCRD,CCRD US Equity,CORECARD CORP,Information Technology,Software,30
ALKT,ALKT US Equity,ALKAMI TECHNOLOG,Information Technology,Software,29.72
GEN,GEN US Equity,GEN DIGITAL INC,Information Technology,Software,29.53
FIVN,FIVN US Equity,FIVE9 INC,Information Technology,Software,29.24
BRZE,BRZE US Equity,BRAZE INC-A,Information Technology,Software,29.1
DBX,DBX US Equity,DROPBOX INC-A,Information Technology,Software,28.94
OS,OS US Equity,ONESTREAM INC,Information Technology,Software,28.15
RNG,RNG US Equity,RINGCENTRAL IN-A,Information Technology,Software,27.62
NCNO,NCNO US Equity,NCINO INC,Information Technology,Software,27.19
YOU,YOU US Equity,CLEAR SECURE I-A,Information Technology,Software,25.96
AI,AI US Equity,C3.AI INC-A,Information Technology,Software,25.61
U,U US Equity,UNITY SOFTWARE I,Information Technology,Software,24.84
IIIV,IIIV US Equity,I3 VERTICALS-A,Information Technology,Software,24.79
CWAN,CWAN US Equity,CLEARWATER AN-A,Information Technology,Software,24.75
RPD,RPD US Equity,RAPID7 INC,Information Technology,Software,24.34
INFA,INFA US Equity,INFORMATICA IN-A,Information Technology,Software,24.11
CFLT,CFLT US Equity,CONFLUENT INC-A,Information Technology,Software,24.1
CCSI,CCSI US Equity,CONSENSUS CLOUD,Information Technology,Software,23
TDC,TDC US Equity,TERADATA CORP,Information Technology,Software,22.77
SPT,SPT US Equity,SPROUT SOCIAL-A,Information Technology,Software,22.46
TRAK,TRAK US Equity,REPOSITRAK INC,Information Technology,Software,21.53
PRO,PRO US Equity,PROS HOLDINGS IN,Information Technology,Software,20.02
SAIL,SAIL US Equity,SAILPOINT INC,Information Technology,Software,19.65
VRNT,VRNT US Equity,VERINT SYSTEMS,Information Technology,Software,19.18
AVPT,AVPT US Equity,AVEPOINT INC,Information Technology,Software,18.84
S,S US Equity,SENTINELONE IN-A,Information Technology,Software,18.16
ATEN,ATEN US Equity,A10 NETWORKS INC,Information Technology,Software,18.08
PGY,PGY US Equity,PAGAYA TECHNOL-A,Information Technology,Software,17.99
MLNK,MLNK US Equity,MERIDIANLINK INC,Information Technology,Software,17.6
SSTI,SSTI US Equity,SOUNDTHINKING IN,Information Technology,Software,16.74
OSPN,OSPN US Equity,ONESPAN INC,Information Technology,Software,16.58
FRSH,FRSH US Equity,FRESHWORKS-CL A,Information Technology,Software,15.89
PD,PD US Equity,PAGERDUTY INC,Information Technology,Software,15.83
ASAN,ASAN US Equity,ASANA INC- CL A,Information Technology,Software,14.35
ADEA,ADEA US Equity,ADEIA INC,Information Technology,Software,13.87
DMRC,DMRC US Equity,DIGIMARC CORP,Information Technology,Software,13.78
DOMO,DOMO US Equity,DOMO INC- CL B,Information Technology,Software,13.75
DSP,DSP US Equity,VIANT TECHNOLO-A,Information Technology,Software,13.44
PATH,PATH US Equity,UIPATH INC -CL A,Information Technology,Software,13.22
ZETA,ZETA US Equity,ZETA GLOBAL HO-A,Information Technology,Software,13.16
OOMA,OOMA US Equity,OOMA INC,Information Technology,Software,12.93
AMPL,AMPL US Equity,AMPLITUDE-CL A,Information Technology,Software,12.65
AEYE,AEYE US Equity,AUDIOEYE INC,Information Technology,Software,12.28
NN,NN US Equity,NEXTNAV INC,Information Technology,Software,12.23
NUKK,NUKK US Equity,NUKKLEUS INC,Information Technology,Software,12.21
VYX,VYX US Equity,NCR VOYIX CORP,Information Technology,Software,12.16
INLX,INLX US Equity,INTELLINETICS IN,Information Technology,Software,11.82
PRCH,PRCH US Equity,PORCH GROUP INC,Information Technology,Software,11.24
JAMF,JAMF US Equity,JAMF HOLDING COR,Information Technology,Software,10.6
ACCS,ACCS US Equity,ACCESS NEWSWIRE,Information Technology,Software,10.44
EVCM,EVCM US Equity,EVERCOMMERCE INC,Information Technology,Software,10.26
MITK,MITK US Equity,MITEK SYSTEMS,Information Technology,Software,10.21
SEMR,SEMR US Equity,SEMRUSH HOLDIN-A,Information Technology,Software,10.19
SOUN,SOUN US Equity,SOUNDHOUND AI-A,Information Technology,Software,9.79
CRNC,CRNC US Equity,CERENCE INC,Information Technology,Software,9.68
WEAV,WEAV US Equity,WEAVE COMMUNICAT,Information Technology,Software,9.66
CCCS,CCCS US Equity,CCC INTELLIGENT,Information Technology,Software,9.08
CXM,CXM US Equity,SPRINKLR INC-A,Information Technology,Software,8.83
OLO,OLO US Equity,OLO INC - CL A,Information Technology,Software,8.67
YEXT,YEXT US Equity,YEXT INC,Information Technology,Software,8.65
VHC,VHC US Equity,VIRNETX HOLDING,Information Technology,Software,8.63
AIP,AIP US Equity,ARTERIS INC,Information Technology,Software,8.29
NABL,NABL US Equity,N-ABLE INC,Information Technology,Software,8.26
GENVR,GENVR US Equity,GEN DIGITAL-CVR,Information Technology,Software,8.17
XPER,XPER US Equity,XPERI INC,Information Technology,Software,8.05
DUOT,DUOT US Equity,DUOS TECHNOLOGIE,Information Technology,Software,8.03
FATN,FATN US Equity,FATPIPE INC/UT,Information Technology,Software,8.02
VERB,VERB US Equity,VERB TECHNOLOGY,Information Technology,Software,8
TZUP,TZUP US Equity,THUMZUP MEDIA CO,Information Technology,Software,7.66
SNCR,SNCR US Equity,SYNCHRONOSS TECH,Information Technology,Software,7.19
EGAN,EGAN US Equity,EGAIN CORP,Information Technology,Software,6.05
IDN,IDN US Equity,INTELLICHECK INC,Information Technology,Software,5.69
ONTF,ONTF US Equity,ON24 INC,Information Technology,Software,5.66
APPS,APPS US Equity,DIGITAL TURBINE,Information Technology,Software,5.25
AUUD,AUUD US Equity,AUDDIA INC,Information Technology,Software,5.24
AUID,AUID US Equity,AUTHID INC,Information Technology,Software,5.11
SVCO,SVCO US Equity,SILVACO GROUP IN,Information Technology,Software,4.94
AISP,AISP US Equity,AIRSHIP AI HOLDI,Information Technology,Software,4.92
HOLO,HOLO US Equity,MICROCLOUD HOLOG,Information Technology,Software,4.83
CYN,CYN US Equity,CYNGN INC,Information Technology,Software,4.78
ULY,ULY US Equity,URGENT.LY INC,Information Technology,Software,4.5
LAW,LAW US Equity,CS DISCO INC,Information Technology,Software,4.39
OBLG,OBLG US Equity,OBLONG INC,Information Technology,Software,4.25
MFH,MFH US Equity,MERCURITY FINTEC,Information Technology,Software,4.14
PHUN,PHUN US Equity,PHUNWARE INC,Information Technology,Software,3.71
BLND,BLND US Equity,BLEND LABS INC-A,Information Technology,Software,3.58
INUV,INUV US Equity,INUVO INC,Information Technology,Software,3.54
NTRP,NTRP US Equity,NEXTTRIP INC,Information Technology,Software,3.48
RMNI,RMNI US Equity,RIMINI STREET IN,Information Technology,Software,3.25
DATS,DATS US Equity,DATCHAT INC,Information Technology,Software,3.23
ETWO,ETWO US Equity,E2OPEN PARENT HO,Information Technology,Software,3.22
NTWK,NTWK US Equity,NETSOL TECH INC,Information Technology,Software,2.88
TLS,TLS US Equity,TELOS CORP,Information Technology,Software,2.77
EXFY,EXFY US Equity,EXPENSIFY INC-A,Information Technology,Software,2.34
INTZ,INTZ US Equity,INTRUSION INC,Information Technology,Software,2.31
IDAI,IDAI US Equity,T STAMP INC-A,Information Technology,Software,2.14
IVDA,IVDA US Equity,IVEDA SOLUTIONS,Information Technology,Software,2.1
VEEA,VEEA US Equity,VEEA INC,Information Technology,Software,2.1
KLTR,KLTR US Equity,KALTURA INC,Information Technology,Software,2.08
EGHT,EGHT US Equity,8X8 INC,Information Technology,Software,1.86
UPLD,UPLD US Equity,UPLAND SOFTWARE,Information Technology,Software,1.81
AWRE,AWRE US Equity,AWARE INC,Information Technology,Software,1.7
MRIN,MRIN US Equity,MARIN SOFTWARE I,Information Technology,Software,1.7
BLIN,BLIN US Equity,BRIDGELINE DIGIT,Information Technology,Software,1.57
VERI,VERI US Equity,VERITONE INC,Information Technology,Software,1.55
REKR,REKR US Equity,REKOR SYSTEMS IN,Information Technology,Software,1.35
AMOD,AMOD US Equity,ALPHA MODUS HOLD,Information Technology,Software,1.25
GRYP,GRYP US Equity,GRYPHON DIGITAL,Information Technology,Software,1.14
MAPS,MAPS US Equity,WM TECHNOLOGY IN,Information Technology,Software,1.13
CXAI,CXAI US Equity,CXAPP INC,Information Technology,Software,1.02
SGN,SGN US Equity,SIGNING DAY SPOR,Information Technology,Software,1.01
SMSI,SMSI US Equity,SMITH MICRO SOFT,Information Technology,Software,0.91
BNZI,BNZI US Equity,BANZAI INTERNATI,Information Technology,Software,0.9
BKYI,BKYI US Equity,BIO-KEY INTERNAT,Information Technology,Software,0.83
LPSN,LPSN US Equity,LIVEPERSON INC,Information Technology,Software,0.76
SLNH,SLNH US Equity,SOLUNA HOLDINGS,Information Technology,Software,0.68
FOXO,FOXO US Equity,FOXO TECHNOLOGIE,Information Technology,Software,0.3
NUKKW,NUKKW US Equity,NUKKLEUS INC -CW,Information Technology,Software,0.14
AAPL,AAPL US Equity,APPLE INC,Information Technology,"Technology Hardware, Storage & Peripherals",202.67
STX,STX US Equity,SEAGATE TECHNOLO,Information Technology,"Technology Hardware, Storage & Peripherals",127.99
DELL,DELL US Equity,DELL TECHN-C,Information Technology,"Technology Hardware, Storage & Peripherals",113.25
NTAP,NTAP US Equity,NETAPP INC,Information Technology,"Technology Hardware, Storage & Peripherals",102.51
WDC,WDC US Equity,WESTERN DIGITAL,Information Technology,"Technology Hardware, Storage & Peripherals",55.95
PSTG,PSTG US Equity,PURE STORAGE-A,Information Technology,"Technology Hardware, Storage & Peripherals",55.12
DBD,DBD US Equity,DIEBOLD NIXDORF,Information Technology,"Technology Hardware, Storage & Peripherals",51.01
SMCI,SMCI US Equity,SUPER MICRO COMP,Information Technology,"Technology Hardware, Storage & Peripherals",42.91
SNDK,SNDK US Equity,SANDISK CORP,Information Technology,"Technology Hardware, Storage & Peripherals",41.59
IONQ,IONQ US Equity,IONQ INC,Information Technology,"Technology Hardware, Storage & Peripherals",39.74
HPQ,HPQ US Equity,HP INC,Information Technology,"Technology Hardware, Storage & Peripherals",25.56
HPE,HPE US Equity,HEWLETT PACKA,Information Technology,"Technology Hardware, Storage & Peripherals",18.34
QUBT,QUBT US Equity,QUANTUM COMPUTIN,Information Technology,"Technology Hardware, Storage & Peripherals",15.13
TBCH,TBCH US Equity,TURTLE BEACH COR,Information Technology,"Technology Hardware, Storage & Peripherals",13.5
QMCO,QMCO US Equity,QUANTUM CORP,Information Technology,"Technology Hardware, Storage & Peripherals",10.61
CRSR,CRSR US Equity,CORSAIR GAMING I,Information Technology,"Technology Hardware, Storage & Peripherals",9.7
ALOT,ALOT US Equity,ASTRONOVA INC,Information Technology,"Technology Hardware, Storage & Peripherals",9.01
IMMR,IMMR US Equity,IMMERSION CORP,Information Technology,"Technology Hardware, Storage & Peripherals",7.98
KODK,KODK US Equity,EASTMAN KODAK CO,Information Technology,"Technology Hardware, Storage & Peripherals",5.89
XRX,XRX US Equity,XEROX HOLDINGS C,Information Technology,"Technology Hardware, Storage & Peripherals",5.8
FOXX,FOXX US Equity,FOXX DEVELOPMENT,Information Technology,"Technology Hardware, Storage & Peripherals",5.7
TACT,TACT US Equity,TRANSACT TECH,Information Technology,"Technology Hardware, Storage & Peripherals",3.61
OSS,OSS US Equity,ONE STOP SYSTEMS,Information Technology,"Technology Hardware, Storage & Peripherals",3.23
BOXL,BOXL US Equity,BOXLIGHT CORP-A,Information Technology,"Technology Hardware, Storage & Peripherals",1.83
SONM,SONM US Equity,SONIM TECHNOLOGI,Information Technology,"Technology Hardware, Storage & Peripherals",1.18
SCKT,SCKT US Equity,SOCKET MOBILE,Information Technology,"Technology Hardware, Storage & Peripherals",1.17
MOVE,MOVE US Equity,MOVANO INC,Information Technology,"Technology Hardware, Storage & Peripherals",0.75
SMG,SMG US Equity,SCOTTS MIRACLE,Materials,Chemicals,64.04000092
NEU,NEU US Equity,NEWMARKET CORP,Materials,Chemicals,660.68
LIN,LIN US Equity,LINDE PLC,Materials,Chemicals,475.56
SHW,SHW US Equity,SHERWIN-WILLIAMS,Materials,Chemicals,360.73
APD,APD US Equity,AIR PRODS & CHEM,Materials,Chemicals,281.88
ECL,ECL US Equity,ECOLAB INC,Materials,Chemicals,269.37
BCPC,BCPC US Equity,BALCHEM CORP,Materials,Chemicals,167.64
HWKN,HWKN US Equity,HAWKINS INC,Materials,Chemicals,135.88
KWR,KWR US Equity,QUAKER CHEMICAL,Materials,Chemicals,120.38
RPM,RPM US Equity,RPM INTL INC,Materials,Chemicals,115.9
PPG,PPG US Equity,PPG INDS INC,Materials,Chemicals,115.04
SXT,SXT US Equity,SENSIENT TECHNOL,Materials,Chemicals,96.44
CF,CF US Equity,CF INDUSTRIES HO,Materials,Chemicals,92.13
IOSP,IOSP US Equity,INNOSPEC INC,Materials,Chemicals,88.84
UAN,UAN US Equity,CVR PARTNERS LP,Materials,Chemicals,82.11
EMN,EMN US Equity,EASTMAN CHEMICAL,Materials,Chemicals,81.27
WLK,WLK US Equity,WESTLAKE CORP,Materials,Chemicals,79.81
IFF,IFF US Equity,INTL FLVR & FRAG,Materials,Chemicals,79.33
CBT,CBT US Equity,CABOT CORP,Materials,Chemicals,78.16
CTVA,CTVA US Equity,CORTEVA INC,Materials,Chemicals,71.55
DD,DD US Equity,DUPONT DE NEMOUR,Materials,Chemicals,70.15
ALB,ALB US Equity,ALBEMARLE CORP,Materials,Chemicals,64.2
LYB,LYB US Equity,LYONDELLBASELL-A,Materials,Chemicals,60.58
MTX,MTX US Equity,MINERALS TECH,Materials,Chemicals,60.01
CE,CE US Equity,CELANESE CORP,Materials,Chemicals,59.36
FUL,FUL US Equity,HB FULLER CO,Materials,Chemicals,58.63
SCL,SCL US Equity,STEPAN CO,Materials,Chemicals,56.69
ASH,ASH US Equity,ASHLAND INC,Materials,Chemicals,53.02
FMC,FMC US Equity,FMC CORP,Materials,Chemicals,44.04
NGVT,NGVT US Equity,INGEVITY CORP,Materials,Chemicals,43.97
AVNT,AVNT US Equity,AVIENT CORP,Materials,Chemicals,37.59
IPI,IPI US Equity,INTREPID POTASH,Materials,Chemicals,34.94
MOS,MOS US Equity,MOSAIC CO/THE,Materials,Chemicals,34.08
KOP,KOP US Equity,KOPPERS HOLDINGS,Materials,Chemicals,33.26
AXTA,AXTA US Equity,AXALTA COATING S,Materials,Chemicals,31.06
DOW,DOW US Equity,DOW INC,Materials,Chemicals,30.7
ASIX,ASIX US Equity,ADVANSIX INC,Materials,Chemicals,24.6
WLKP,WLKP US Equity,WESTLAKE CHEMICA,Materials,Chemicals,22.28
ESI,ESI US Equity,ELEMENT SOLUTION,Materials,Chemicals,22.05
OLN,OLN US Equity,OLIN CORP,Materials,Chemicals,21.93
CMT,CMT US Equity,CORE MOLDING TEC,Materials,Chemicals,16.5
VHI,VHI US Equity,VALHI INC,Materials,Chemicals,16.37
FTK,FTK US Equity,FLOTEK INDS,Materials,Chemicals,15.15
PRM,PRM US Equity,PERIMETER SOLUTI,Materials,Chemicals,13.3
HUN,HUN US Equity,HUNTSMAN CORP,Materials,Chemicals,12.1
PCTTU,PCTTU US Equity,PURECYCLE TECHNO,Materials,Chemicals,12.05
OEC,OEC US Equity,ORION SA,Materials,Chemicals,11.88
CC,CC US Equity,CHEMOURS CO,Materials,Chemicals,11.66
PCT,PCT US Equity,PURECYCLE TECHNO,Materials,Chemicals,11.01
ASPI,ASPI US Equity,ASP ISOTOPES INC,Materials,Chemicals,8.71
DNA,DNA US Equity,GINKGO BIOWORKS,Materials,Chemicals,8.5
ECVT,ECVT US Equity,ECOVYST INC,Materials,Chemicals,8.13
LXU,LXU US Equity,LSB INDUS INC,Materials,Chemicals,7.76
NTIC,NTIC US Equity,NORTHERN TECH,Materials,Chemicals,7.41
MATV,MATV US Equity,MATIV INC,Materials,Chemicals,6.97
KRO,KRO US Equity,KRONOS WORLDWIDE,Materials,Chemicals,6.92
ASPN,ASPN US Equity,ASPEN AEROGELS I,Materials,Chemicals,6.38
TROX,TROX US Equity,TRONOX HOLDING,Materials,Chemicals,6.12
ARQ,ARQ US Equity,ARQ INC,Materials,Chemicals,5.39
AVD,AVD US Equity,AMER VANGUARD,Materials,Chemicals,4.55
SLSN,SLSN US Equity,SOLESENCE INC,Materials,Chemicals,4.05
RYAM,RYAM US Equity,RAYONIER ADV,Materials,Chemicals,3.99
TSE,TSE US Equity,TRINSEO PLC,Materials,Chemicals,3.16
BSLK,BSLK US Equity,BOLT PROJECTS HO,Materials,Chemicals,2.64
ALTO,ALTO US Equity,ALTO INGREDIENTS,Materials,Chemicals,1.11
ORGN,ORGN US Equity,ORIGIN MATERIALS,Materials,Chemicals,0.47
MLM,MLM US Equity,MARTIN MAR MTLS,Materials,Construction Materials,554.33
VMC,VMC US Equity,VULCAN MATERIALS,Materials,Construction Materials,265.1
EXP,EXP US Equity,EAGLE MATERIALS,Materials,Construction Materials,203.55
USLM,USLM US Equity,US LIME & MINERA,Materials,Construction Materials,100.26
CRH,CRH US Equity,CRH PLC,Materials,Construction Materials,92.9
KNF,KNF US Equity,KNIFE RIVER,Materials,Construction Materials,89.18
SMID,SMID US Equity,SMITH-MIDLAND CP,Materials,Construction Materials,31
PKG,PKG US Equity,PACKAGING CORP,Materials,Containers & Packaging,197.24
AVY,AVY US Equity,AVERY DENNISON,Materials,Containers & Packaging,180.09
ATR,ATR US Equity,APTARGROUP INC,Materials,Containers & Packaging,152.53
CCK,CCK US Equity,CROWN HOLDINGS I,Materials,Containers & Packaging,100
GEF/B,GEF/B US Equity,GREIF INC-CL B,Materials,Containers & Packaging,66.83
GEF,GEF US Equity,GREIF INC-CL A,Materials,Containers & Packaging,64.19
BALL,BALL US Equity,BALL CORP,Materials,Containers & Packaging,55.02
